523,6
524,5
525,5
526,3
527,0
528,4
529,9
530,8
531,5
532,3
533,5
534,2
535,3
536,4
537,0
538,9
539,2
540,8
541,8
542,7
543,5
544,9
545,0
546,0
547,2
548,8
549,8
550,5
551,5
552,9
553,0
554,5
555,8
556,6
557,5
558,1
559,8
560,5
561,2
562,5
563,2
564,1
565,8
566,4
567,6
568,5
569,2
570,4
571,9
572,0
573,8
574,9
575,4
576,5
577,5
578,7
579,1
580,5
581,5
582,8
583,6
584,0
585,3
586,4
587,3
588,2
589,7
590,9
591,1
592,8
593,2
594,4
595,8
596,4
597,2
598,9
599,1
600,8
601,8
602,4
603,3
604,1
605,0
606,9
607,5
608,9
609,0
610,6
611,7
612,9
613,1
614,1
615,7
616,9
617,2
618,2
619,0
620,9
621,1
622,4
623,8
624,6
625,4
626,4
627,2
628,3
629,7
630,2
631,4
632,9
633,7
634,9
635,2
636,4
637,7
638,8
639,3
640,8
641,9
642,8
643,5
644,1
645,5
646,5
647,5
648,0
649,5
650,9
651,7
652,1
653,5
654,7
655,5
656,8
657,4
658,7
659,6
660,7
661,1
662,8
663,6
664,0
665,7
666,5
667,5
668,2
669,5
670,9
671,4
672,1
673,3
674,6
675,2
676,4
677,0
678,5
679,1
680,6
681,0
682,6
683,3
684,0
685,1
686,0
687,3
688,9
689,9
690,0
691,3
692,3
693,2
694,4
695,0
696,0
697,2
698,3
699,3
700,6
701,7
702,2
703,8
704,4
705,7
706,3
707,0
708,4
709,1
710,9
711,8
712,0
713,2
714,8
715,2
716,8
717,8
718,7
719,6
720,0
721,0
722,8
723,2
724,5
725,7
726,9
727,8
728,7
729,8
730,2
731,1
732,0
733,2
734,7
735,4
736,7
737,6
738,5
739,9
740,9
741,8
742,1
743,7
744,8
745,6
746,2
747,4
748,2
749,7
750,3
751,1
752,2
753,7
754,9
755,6
756,8
757,2
758,2
759,9
760,4
761,9
762,2
763,8
764,5
765,9
766,7
767,3
768,7
769,4
770,0
771,9
772,7
773,2
774,8
775,3
776,3
777,7
778,9
779,6
780,8
781,0
782,4
783,5
784,1
785,8
786,8
787,8
788,4
789,5
790,2
791,1
792,7
793,4
794,8
795,8
796,5
797,7
798,7
799,3
800,4
801,9
802,2
803,8
804,6
805,5
806,2
807,9
808,0
809,1
810,9
811,0
812,0
813,1
814,0
815,8
816,5
817,6
818,8
819,6
820,7
821,5
822,6
823,4
824,2
825,4
826,1
827,6
828,0
829,2
830,2
831,1
832,3
833,9
834,0
835,5
836,5
837,4
838,6
839,2
840,4
841,5
842,9
843,3
844,6
845,3
846,8
847,4
848,7
849,8
850,6
851,7
852,7
853,7
854,8
855,0
856,4
857,5
858,2
859,3
860,0
861,8
862,9
863,9
864,7
865,0
866,3
867,6
868,5
869,0
870,1
871,6
872,2
873,0
874,9
875,3
876,8
877,9
878,8
879,1
880,8
881,6
882,7
883,5
884,3
885,6
886,7
887,9
888,9
889,4
890,8
891,1
892,3
893,9
894,5
895,7
896,2
897,1
898,8
899,8
900,3
901,2
902,6
903,8
904,7
905,5
906,1
907,1
908,0
909,9
910,2
911,5
912,3
913,7
914,4
915,9
916,8
917,8
918,8
919,0
920,5
921,9
922,1
923,1
924,8
925,2
926,5
927,1
928,1
929,0
930,6
931,6
932,4
933,9
934,9
935,2
936,1
937,9
938,9
939,1
940,9
941,9
942,1
943,8
944,9
945,1
946,9
947,0
948,6
949,7
950,5
951,0
952,0
953,5
954,1
955,7
956,4
957,4
958,5
959,6
960,1
961,7
962,9
963,6
964,4
965,2
966,2
967,3
968,6
969,9
970,7
971,2
972,4
973,2
974,1
975,0
976,7
977,8
978,2
979,6
980,0
981,8
982,2
983,8
984,2
985,8
986,6
987,8
988,8
989,5
990,2
991,0
992,7
993,2
994,7
995,2
996,8
997,4
998,8
999,9
1000,8
1001,0
1002,6
1003,4
1004,8
1005,3
1006,1
1007,9
1008,7
1009,4
1010,7
1011,9
1012,3
1013,8
1014,0
1015,5
1016,6
1017,6
1018,7
1019,4
1020,6
1021,1
1022,8
1023,2
1024,7
1025,4
1026,4
1027,8
1028,5
1029,5
1030,7
1031,3
1032,5
1033,5
1034,1
1035,7
1036,8
1037,1
1038,2
1039,6
1040,8
1041,9
1042,1
1043,3
1044,1
1045,7
1046,9
1047,2
1048,7
1049,1
1050,1
1051,0
1052,1
1053,6
1054,5
1055,2
1056,4
1057,2
1058,8
1059,7
1060,4
1061,7
1062,3
1063,4
1064,0
1065,2
1066,6
1067,4
1068,3
1069,0
1070,5
1071,1
1072,8
1073,6
1074,3
1075,3
1076,9
1077,1
1078,4
1079,4
1080,4
1081,4
1082,2
1083,9
1084,4
1085,2
1086,1
1087,8
1088,2
1089,0
1090,3
1091,7
1092,3
1093,1
1094,9
1095,0
1096,8
1097,5
1098,1
1099,0
1100,2
1101,5
1102,9
1103,9
1104,5
1105,2
1106,5
1107,7
1108,3
1109,4
1110,6
1111,8
1112,4
1113,8
1114,3
1115,0
1116,8
1117,5
1118,6
1119,8
1120,5
1121,1
1122,9
1123,7
1124,7
1125,5
1126,2
1127,6
1128,8
1129,9
1130,4
1131,9
1132,8
1133,1
1134,9
1135,5
1136,6
1137,1
1138,3
1139,4
1140,2
1141,5
1142,3
1143,0
1144,9
1145,7
1146,5
1147,4
1148,6
1149,9
1150,1
1151,2
1152,9
1153,9
1154,5
1155,0
1156,2
1157,1
1158,5
1159,1
1160,6
1161,0
1162,1
1163,8
1164,5
1165,9
1166,3
1167,3
1168,8
1169,5
1170,6
1171,4
1172,2
1173,1
1174,0
1175,2
1176,0
1177,6
1178,6
1179,5
1180,4
1181,7
1182,9
1183,8
1184,7
1185,7
1186,1
1187,3
1188,3
1189,7
1190,9
1191,0
1192,9
1193,8
1194,7
1195,6
1196,0
1197,7
1198,6
1199,3
1200,0
1201,7
1202,3
1203,1
1204,9
1205,3
1206,0
1207,9
1208,0
1209,8
1210,9
1211,4
1212,5
1213,7
1214,7
1215,2
1216,8
1217,6
1218,2
1219,3
1220,6
1221,2
1222,3
1223,4
1224,7
1225,5
1226,4
1227,9
1228,7
1229,0
1230,3
1231,3
1232,8
1233,2
1234,1
1235,6
1236,5
1237,9
1238,5
1239,0
1240,4
1241,1
1242,3
1243,3
1244,5
1245,3
1246,4
1247,3
1248,5
1249,5
1250,6
1251,6
1252,1
1253,1
1254,0
1255,5
1256,2
1257,0
1258,2
1259,6
1260,1
1261,4
1262,2
1263,2
1264,2
1265,5
1266,6
1267,5
1268,4
1269,4
1270,9
1271,0
1272,0
1273,5
1274,5
1275,5
1276,9
1277,0
1278,1
1279,5
1280,0
1281,4
1282,3
1283,1
1284,5
1285,5
1286,3
1287,0
1288,6
1289,2
1290,8
1291,4
1292,1
1293,9
1294,8
1295,1
1296,4
1297,8
1298,9
1299,8
1300,2
1301,9
1302,6
1303,5
1304,4
1305,5
1306,0
1307,8
1308,1
1309,9
1310,9
1311,4
1312,0
1313,2
1314,8
1315,0
1316,1
1317,9
1318,8
1319,1
1320,8
1321,2
1322,5
1323,2
1324,6
1325,4
1326,9
1327,6
1328,7
1329,5
1330,5
1331,7
1332,7
1333,4
1334,4
1335,1
1336,0
1337,0
1338,8
1339,8
1340,0
1341,0
1342,0
1343,7
1344,9
1345,8
1346,1
1347,4
1348,6
1349,5
1350,8
1351,1
1352,5
1353,4
1354,9
1355,1
1356,4
1357,4
1358,1
1359,0
1360,0
1361,5
1362,3
1363,2
1364,8
1365,9
1366,7
1367,4
1368,4
1369,8
1370,9
1371,4
1372,8
1373,6
1374,3
1375,7
1376,6
1377,3
1378,5
1379,0
1380,1
1381,3
1382,8
1383,0
1384,2
1385,5
1386,8
1387,3
1388,3
1389,3
1390,8
1391,4
1392,4
1393,7
1394,3
1395,3
1396,4
1397,1
1398,9
1399,2
1400,9
1401,8
1402,5
1403,1
1404,2
1405,8
1406,2
1407,2
1408,1
1409,0
1410,9
1411,8
1412,5
1413,5
1414,3
1415,8
1416,5
1417,5
1418,2
1419,5
1420,3
1421,1
1422,8
1423,5
1424,7
1425,2
1426,0
1427,2
1428,8
1429,3
1430,4
1431,1
1432,4
1433,7
1434,5
1435,2
1436,7
1437,1
1438,7
1439,7
1440,6
1441,0
1442,3
1443,5
1444,5
1445,6
1446,9
1447,6
1448,5
1449,9
1450,8
1451,5
1452,4
1453,1
1454,1
1455,9
1456,6
1457,0
1458,7
1459,5
1460,3
1461,3
1462,6
1463,8
1464,8
1465,4
1466,1
1467,0
1468,5
1469,1
1470,5
1471,2
1472,8
1473,5
1474,5
1475,5
1476,1
1477,2
1478,1
1479,9
1480,2
1481,9
1482,8
1483,9
1484,4
1485,5
1486,6
1487,2
1488,2
1489,8
1490,3
1491,7
1492,8
1493,3
1494,7
1495,3
1496,8
1497,4
1498,8
1499,1
1500,3
1501,8
1502,6
1503,8
1504,3
1505,4
1506,0
1507,2
1508,7
1509,9
1510,7
1511,1
1512,5
1513,6
1514,3
1515,5
1516,7
1517,5
1518,4
1519,4
1520,6
1521,4
1522,9
1523,8
1524,8
1525,4
1526,7
1527,9
1528,0
1529,5
1530,5
1531,2
1532,5
1533,0
1534,9
1535,6
1536,2
1537,6
1538,0
1539,8
1540,2
1541,2
1542,0
1543,8
1544,9
1545,5
1546,9
1547,8
1548,4
1549,4
1550,4
1551,2
1552,8
1553,0
1554,5
1555,2
1556,6
1557,4
1558,4
1559,0
1560,6
1561,3
1562,1
1563,0
1564,4
1565,8
1566,4
1567,3
1568,8
1569,3
1570,4
1571,8
1572,9
1573,2
1574,5
1575,6
1576,4
1577,3
1578,5
1579,7
1580,0
1581,7
1582,8
1583,8
1584,3
1585,8
1586,3
1587,9
1588,0
1589,3
1590,4
1591,8
1592,1
1593,2
1594,8
1595,8
1596,7
1597,1
1598,7
1599,0
1600,3
1601,8
1602,8
1603,4
1604,6
1605,9
1606,2
1607,0
1608,6
1609,2
1610,0
1611,7
1612,7
1613,5
1614,2
1615,5
1616,8
1617,6
1618,5
1619,8
1620,5
1621,7
1622,8
1623,3
1624,8
1625,2
1626,7
1627,2
1628,7
1629,4
1630,3
1631,1
1632,7
1633,7
1634,5
1635,4
1636,5
1637,8
1638,3
1639,0
1640,0
1641,6
1642,2
1643,5
1644,8
1645,1
1646,7
1647,2
1648,2
1649,5
1650,8
1651,0
1652,8
1653,3
1654,9
1655,8
1656,8
1657,2
1658,3
1659,1
1660,7
1661,9
1662,8
1663,5
1664,8
1665,0
1666,9
1667,9
1668,6
1669,1
1670,2
1671,4
1672,4
1673,8
1674,1
1675,6
1676,6
1677,0
1678,8
1679,1
1680,8
1681,0
1682,2
1683,7
1684,3
1685,2
1686,9
1687,5
1688,4
1689,0
1690,6
1691,1
1692,9
1693,2
1694,6
1695,3
1696,2
1697,2
1698,6
1699,8
1700,8
1701,1
1702,8
1703,6
1704,0
1705,3
1706,6
1707,4
1708,5
1709,8
1710,8
1711,4
1712,9
1713,2
1714,2
1715,3
1716,8
1717,4
1718,1
1719,6
1720,2
1721,5
1722,8
1723,0
1724,0
1725,6
1726,8
1727,2
1728,3
1729,0
1730,5
1731,7
1732,6
1733,0
1734,5
1735,2
1736,7
1737,4
1738,7
1739,1
1740,6
1741,9
1742,8
1743,5
1744,2
1745,9
1746,4
1747,1
1748,2
1749,9
1750,6
1751,1
1752,9
1753,9
1754,6
1755,3
1756,7
1757,4
1758,3
1759,8
1760,3
1761,7
1762,3
1763,9
1764,6
1765,4
1766,5
1767,7
1768,9
1769,5
1770,7
1771,9
1772,9
1773,0
1774,0
1775,2
1776,9
1777,4
1778,2
1779,0
1780,8
1781,3
1782,9
1783,9
1784,9
1785,8
1786,5
1787,5
1788,4
1789,5
1790,5
1791,5
1792,2
1793,4
1794,9
1795,7
1796,4
1797,1
1798,5
1799,9
1800,1
1801,8
1802,5
1803,2
1804,3
1805,1
1806,2
1807,9
1808,7
1809,4
1810,3
1811,0
1812,3
1813,2
1814,9
1815,7
1816,5
1817,5
1818,0
1819,2
1820,5
1821,4
1822,0
1823,7
1824,1
1825,8
1826,0
1827,1
1828,5
1829,8
1830,7
1831,8
1832,2
1833,3
1834,2
1835,8
1836,1
1837,5
1838,2
1839,1
1840,9
1841,5
1842,5
1843,4
1844,4
1845,5
1846,4
1847,2
1848,2
1849,5
1850,6
1851,0
1852,8
1853,7
1854,2
1855,0
1856,9
1857,2
1858,2
1859,2
1860,4
1861,3
1862,3
1863,8
1864,9
1865,4
1866,6
1867,6
1868,2
1869,2
1870,9
1871,4
1872,0
1873,0
1874,8
1875,7
1876,5
1877,3
1878,3
1879,8
1880,1
1881,1
1882,9
1883,9
1884,5
1885,5
1886,9
1887,9
1888,4
1889,0
1890,1
1891,8
1892,7
1893,4
1894,5
1895,7
1896,8
1897,5
1898,5
1899,3
1900,8
1901,8
1902,1
1903,1
1904,6
1905,0
1906,8
1907,9
1908,6
1909,9
1910,1
1911,4
1912,4
1913,2
1914,3
1915,0
1916,2
1917,3
1918,9
1919,8
1920,7
1921,0
1922,8
1923,3
1924,8
1925,0
1926,1
1927,1
1928,0
1929,9
1930,2
1931,5
1932,1
1933,5
1934,3
1935,2
1936,8
1937,0
1938,0
1939,1
1940,9
1941,9
1942,4
1943,5
1944,2
1945,5
1946,5
1947,6
1948,1
1949,7
1950,0
1951,8
1952,4
1953,8
1954,9
1955,3
1956,5
1957,6
1958,3
1959,9
1960,3
1961,8
1962,5
1963,0
1964,5
1965,3
1966,1
1967,8
1968,0
1969,5
1970,9
1971,0
1972,7
1973,1
1974,3
1975,0
1976,1
1977,1
1978,6
1979,7
1980,2
1981,3
1982,1
1983,9
1984,6
1985,4
1986,8
1987,8
1988,4
1989,4
1990,1
1991,4
1992,8
1993,8
1994,0
1995,2
1996,0
1997,3
1998,2
1999,5
2000,0
2001,0
2002,5
2003,7
2004,5
2005,3
2006,5
2007,8
2008,0
2009,5
2010,7
2011,9
2012,0
2013,8
2014,9
2015,1
2016,7
2017,9
2018,2
2019,7
2020,7
2021,4
2022,7
2023,5
2024,4
2025,1
2026,3
2027,6
2028,6
2029,0
2030,3
2031,1
2032,1
2033,8
2034,6
2035,6
2036,6
2037,5
2038,5
2039,1
2040,1
2041,2
2042,5
2043,5
2044,5
2045,0
2046,0
2047,2
2048,7
2049,9
2050,2
2051,5
2052,2
2053,7
2054,9
2055,6
2056,9
2057,9
2058,5
2059,3
2060,1
2061,0
2062,2
2063,4
2064,2
2065,7
2066,9
2067,3
2068,5
2069,8
2070,0
2071,4
2072,5
2073,1
2074,7
2075,5
2076,0
2077,0
2078,6
2079,2
2080,8
2081,9
2082,7
2083,7
2084,9
2085,3
2086,1
2087,8
2088,3
2089,4
2090,2
2091,0
2092,4
2093,3
2094,4
2095,0
2096,9
2097,2
2098,3
2099,2
2100,4
2101,5
2102,5
2103,7
2104,4
2105,4
2106,9
2107,5
2108,2
2109,4
2110,4
2111,5
2112,5
2113,4
2114,8
2115,2
2116,7
2117,9
2118,0
2119,2
2120,8
2121,9
2122,3
2123,8
2124,3
2125,6
2126,9
2127,9
2128,4
2129,7
2130,3
2131,9
2132,7
2133,7
2134,5
2135,4
2136,5
2137,7
2138,0
2139,4
2140,4
2141,9
2142,5
2143,3
2144,9
2145,3
2146,8
2147,0
2148,1
2149,8
2150,3
2151,8
2152,8
2153,9
2154,7
2155,9
2156,2
2157,1
2158,7
2159,5
2160,4
2161,6
2162,0
2163,9
2164,0
2165,2
2166,4
2167,5
2168,6
2169,6
2170,8
2171,2
2172,4
2173,0
2174,3
2175,5
2176,9
2177,1
2178,0
2179,4
2180,8
2181,6
2182,0
2183,2
2184,7
2185,8
2186,9
2187,6
2188,4
2189,7
2190,8
2191,8
2192,8
2193,8
2194,0
2195,0
2196,2
2197,0
2198,6
2199,3
2200,7
2201,5
2202,2
2203,6
2204,2
2205,2
2206,5
2207,1
2208,6
2209,6
2210,5
2211,4
2212,0
2213,5
2214,6
2215,9
2216,4
2217,3
2218,1
2219,0
2220,9
2221,8
2222,7
2223,8
2224,6
2225,6
2226,8
2227,4
2228,5
2229,3
2230,5
2231,8
2232,2
2233,5
2234,2
2235,6
2236,6
2237,5
2238,4
2239,7
2240,0
2241,8
2242,2
2243,5
2244,2
2245,1
2246,7
2247,8
2248,8
2249,7
2250,2
2251,6
2252,9
2253,4
2254,4
2255,1
2256,0
2257,2
2258,4
2259,0
2260,2
2261,0
2262,9
2263,9
2264,9
2265,1
2266,8
2267,1
2268,1
2269,6
2270,0
2271,6
2272,2
2273,7
2274,0
2275,5
2276,4
2277,0
2278,8
2279,1
2280,4
2281,9
2282,2
2283,9
2284,8
2285,0
2286,9
2287,5
2288,0
2289,9
2290,5
2291,6
2292,7
2293,7
2294,5
2295,4
2296,7
2297,3
2298,7
2299,6
2300,2
2301,2
2302,0
2303,4
2304,0
2305,7
2306,8
2307,9
2308,0
2309,9
2310,7
2311,3
2312,4
2313,2
2314,9
2315,1
2316,0
2317,4
2318,3
2319,3
2320,1
2321,4
2322,4
2323,4
2324,6
2325,3
2326,4
2327,5
2328,9
2329,1
2330,2
2331,1
2332,9
2333,1
2334,5
2335,8
2336,0
2337,4
2338,5
2339,8
2340,1
2341,1
2342,9
2343,5
2344,9
2345,8
2346,0
2347,8
2348,3
2349,5
2350,0
2351,2
2352,2
2353,1
2354,4
2355,7
2356,5
2357,7
2358,1
2359,6
2360,9
2361,5
2362,3
2363,5
2364,2
2365,8
2366,2
2367,8
2368,5
2369,0
2370,7
2371,5
2372,0
2373,6
2374,9
2375,1
2376,2
2377,2
2378,5
2379,8
2380,6
2381,4
2382,8
2383,3
2384,0
2385,7
2386,4
2387,0
2388,6
2389,8
2390,7
2391,1
2392,8
2393,8
2394,5
2395,5
2396,2
2397,2
2398,2
2399,6
2400,8
2401,2
2402,9
2403,4
2404,7
2405,3
2406,1
2407,0
2408,7
2409,9
2410,8
2411,7
2412,8
2413,2
2414,1
2415,8
2416,6
2417,8
2418,1
2419,6
2420,8
2421,1
2422,5
2423,0
2424,7
2425,3
2426,4
2427,8
2428,9
2429,0
2430,6
2431,1
2432,4
2433,8
2434,5
2435,6
2436,5
2437,3
2438,3
2439,9
2440,7
2441,3
2442,2
2443,5
2444,4
2445,2
2446,8
2447,7
2448,7
2449,7
2450,9
2451,3
2452,4
2453,7
2454,1
2455,6
2456,0
2457,1
2458,7
2459,7
2460,7
2461,7
2462,4
2463,0
2464,0
2465,1
2466,4
2467,5
2468,8
2469,8
2470,7
2471,2
2472,2
2473,5
2474,2
2475,0
2476,8
2477,5
2478,7
2479,2
2480,5
2481,5
2482,7
2483,2
2484,8
2485,5
2486,7
2487,2
2488,7
2489,3
2490,9
2491,8
2492,3
2493,5
2494,7
2495,2
2496,4
2497,9
2498,6
2499,8
2500,5
2501,1
2502,9
2503,8
2504,3
2505,6
2506,0
2507,0
2508,1
2509,2
2510,7
2511,1
2512,8
2513,8
2514,1
2515,9
2516,8
2517,0
2518,0
2519,5
2520,7
2521,3
2522,6
2523,2
2524,3
2525,1
2526,5
2527,8
2528,5
2529,7
2530,3
2531,6
2532,7
2533,3
2534,0
2535,2
2536,2
2537,1
2538,3
2539,0
2540,0
2541,2
2542,2
2543,9
2544,8
2545,8
2546,8
2547,6
2548,4
2549,8
2550,4
2551,5
2552,1
2553,4
2554,5
2555,1
2556,5
2557,8
2558,2
2559,3
2560,8
2561,2
2562,0
2563,8
2564,4
2565,6
2566,4
2567,5
2568,5
2569,8
2570,5
2571,7
2572,8
2573,2
2574,1
2575,5
2576,2
2577,4
2578,0
2579,3
2580,2
2581,8
2582,4
2583,1
2584,1
2585,0
2586,5
2587,9
2588,2
2589,2
2590,8
2591,5
2592,1
2593,0
2594,9
2595,9
2596,9
2597,7
2598,0
2599,2
2600,5
2601,8
2602,0
2603,6
2604,2
2605,9
2606,6
2607,8
2608,3
2609,9
2610,6
2611,2
2612,7
2613,1
2614,1
2615,4
2616,1
2617,3
2618,9
2619,9
2620,6
2621,7
2622,9
2623,4
2624,0
2625,3
2626,5
2627,3
2628,3
2629,4
2630,3
2631,5
2632,4
2633,7
2634,1
2635,1
2636,2
2637,0
2638,3
2639,5
2640,2
2641,8
2642,5
2643,7
2644,0
2645,2
2646,5
2647,7
2648,0
2649,4
2650,8
2651,4
2652,4
2653,4
2654,2
2655,2
2656,0
2657,2
2658,4
2659,9
2660,0
2661,0
2662,0
2663,9
2664,2
2665,2
2666,1
2667,2
2668,1
2669,8
2670,7
2671,5
2672,7
2673,3
2674,7
2675,4
2676,7
2677,9
2678,7
2679,0
2680,5
2681,0
2682,5
2683,6
2684,8
2685,2
2686,1
2687,2
2688,2
2689,3
2690,0
2691,7
2692,8
2693,8
2694,4
2695,9
2696,1
2697,4
2698,5
2699,5
2700,7
2701,0
2702,5
2703,1
2704,6
2705,7
2706,9
2707,2
2708,1
2709,4
2710,0
2711,7
2712,1
2713,3
2714,8
2715,8
2716,8
2717,7
2718,0
2719,8
2720,8
2721,1
2722,6
2723,4
2724,9
2725,5
2726,7
2727,1
2728,6
2729,6
2730,5
2731,9
2732,7
2733,7
2734,0
2735,9
2736,8
2737,9
2738,6
2739,8
2740,9
2741,2
2742,3
2743,5
2744,7
2745,9
2746,5
2747,8
2748,4
2749,9
2750,9
2751,8
2752,5
2753,1
2754,2
2755,2
2756,2
2757,7
2758,8
2759,9
2760,2
2761,0
2762,8
2763,5
2764,4
2765,3
2766,4
2767,7
2768,0
2769,5
2770,1
2771,2
2772,1
2773,9
2774,5
2775,1
2776,8
2777,5
2778,3
2779,5
2780,0
2781,7
2782,2
2783,8
2784,5
2785,6
2786,0
2787,8
2788,5
2789,4
2790,5
2791,0
2792,0
2793,2
2794,2
2795,7
2796,5
2797,5
2798,9
2799,5
2800,2
2801,8
2802,2
2803,7
2804,9
2805,6
2806,7
2807,1
2808,3
2809,9
2810,4
2811,2
2812,0
2813,8
2814,1
2815,3
2816,8
2817,5
2818,0
2819,5
2820,3
2821,9
2822,1
2823,9
2824,5
2825,3
2826,4
2827,2
2828,2
2829,8
2830,2
2831,5
2832,2
2833,0
2834,5
2835,9
2836,1
2837,9
2838,7
2839,8
2840,3
2841,0
2842,4
2843,2
2844,5
2845,2
2846,0
2847,8
2848,5
2849,6
2850,0
2851,6
2852,0
2853,3
2854,6
2855,5
2856,9
2857,4
2858,0
2859,1
2860,8
2861,8
2862,9
2863,1
2864,3
2865,1
2866,8
2867,0
2868,7
2869,0
2870,9
2871,1
2872,6
2873,7
2874,0
2875,5
2876,1
2877,1
2878,4
2879,8
2880,7
2881,9
2882,7
2883,5
2884,8
2885,2
2886,0
2887,9
2888,2
2889,9
2890,9
2891,2
2892,9
2893,9
2894,5
2895,7
2896,0
2897,0
2898,5
2899,4
2900,5
2901,5
2902,0
2903,2
2904,0
2905,7
2906,0
2907,2
2908,7
2909,1
2910,5
2911,0
2912,2
2913,0
2914,8
2915,1
2916,8
2917,2
2918,3
2919,9
2920,2
2921,2
2922,9
2923,5
2924,9
2925,0
2926,0
2927,1
2928,6
2929,4
2930,6
2931,0
2932,7
2933,1
2934,1
2935,5
2936,4
2937,8
2938,4
2939,0
2940,1
2941,1
2942,5
2943,1
2944,1
2945,8
2946,5
2947,9
2948,8
2949,9
2950,7
2951,5
2952,2
2953,3
2954,8
2955,8
2956,2
2957,5
2958,8
2959,3
2960,2
2961,3
2962,0
2963,2
2964,5
2965,5
2966,7
2967,9
2968,3
2969,0
2970,2
2971,1
2972,4
2973,0
2974,8
2975,2
2976,7
2977,8
2978,7
2979,6
2980,9
